id	result
10145185	{"深圳": 1, "仲裁委": 1, "离职证明": 1, "法院": 1, "深圳市某科技有限公司": -1, "深圳市龙岗区人民法院": 1, "深圳龙岗": -1, "虞某某": -1, "劳动者": -1, "深圳市": 1, "二审": 0, "深圳市中级人民法院": 0}
10145189	{"阳性": -1, "永康市": -1, "本土": -1, "陈自然村": 1, "莲都区": 1, "北仑": -1, "浙江": -1, "阴性": 1, "浙大邵逸夫医院应急医疗队": 1, "感染者": -1, "金华永康": -1, "宁波": -1, "金华": -1, "王逸飞": 1, "金华市": -1, "永康市增杰衡器厂": 1, "沿海村": 1, "北仑区": 0, "杭州": 0}
10120616	{"阳性": -1, "禹州市": -1, "莲湖区": 1, "申洲": 1, "西安市西咸新区": 1, "雁塔区": 1, "西安市": 1, "肺炎": 1, "西安": 1, "阎良区": 1, "本土": -1, "上海": -1, "感染者": -1, "宁波": 1, "病例": 0, "长安区": 0}
10145194	{"中国": 1, "李群": 1, "国务院联防联控机制综合组陕西工作组流调溯源组": -1, "中国疾控中心卫生应急中心": -1, "西安市": 1, "德尔塔": -2, "西安": 1, "本土": -1, "陕西省卫生健康委员会": 0, "武汉": 0}
10128814	{"河南省": -1, "管城回族区": -1, "阳性": 1, "禹州市": -1, "新乡": -1, "肺炎": 1, "新安县": -1, "无症状感染者": 1, "河南省卫生健康委": -1, "许昌市": -1, "郑州": -1, "二七区": -1, "本土": -1, "洛阳市": -1, "郑州市": -1, "感染者": -1, "病例": 0, "河南": 0}
10120628	{"中国": 1, "日本": 1, "海南自贸港重点园区": 2, "马库斯·施吕特": 1, "洋浦国际集装箱码头": 1, "韩国": 1, "新西兰": -1, "美国": -1, "韩国德国商会": 1, "德国": 1, "对外经贸大学国际经贸学院": 1, "于尔根·马特斯": 1, "德国经济研究所": 1, "咨询集团罗德事务所": 1, "曹忠颖": 1, "崔凡": 1, "马丁·亨克尔曼": 0}
10145205	{"中国": 1, "北京冬奥组委媒体运行部": 1, "东京": 1, "北京": 1, "记者": 1, "新华体育冬奥工作室": 0, "里约": 0}
10145207	{"李强": -1, "西安": -1, "陕西省": -1, "西安市卫生健康委": -1, "西安市急救中心党总支": -1, "西安高新医院": -1, "西安市疾控中心": -1, "刘顺智": -1, "孕妇流产": -1, "范郁": -1, "高新医院": 0}
10145209	{"李女士": 1, "阿拉木图": -1, "中国": 1, "努尔苏丹": 1, "公民": 1, "哈萨克斯坦": -1, "毛女士": -1, "图州": -1, "记者": -1, "阿拉木": -1, "当地时间": -1, "阿拉木图市": -1, "耶尔达": 1, "中国驻哈萨克斯坦大使馆": -1, "迪拜": 0, "曼吉斯套州": 0}
10145210	{"王花花": 1, "厨房历险记": 1, "王大吃": 0, "杨舒予": 0}
10145212	{"黄安靖": 1, "罗马": 0, "咬文嚼字": 0}
10145213	{"钱塘": -1, "江西": -1, "鲁某某": -2, "邵某": -1, "陶涛": 1, "下沙派出所": -1, "杭州": 0, "钱塘区": 0}
10145214	{"伦敦证交所": 1, "阿拉木图": -1, "哈萨克斯坦": -1, "原子能发电站": 1, "俄罗斯": 1, "中国外交部": -1, "Ramazanov": -1, "Olzhas": -1, "Kazatomprom": -1, "央行": -1, "阿拉木图市长办公室": -1, "汪文斌": -1, "托卡耶夫": -1, "集安组织": -1, "Azirbek": -1, "半岛电视台": 0, "俄": 0}
10145222	{"日本": 1, "莫里森": 1, "日本政府": -1, "日美地位协定": 1, "岸田文雄": 1, "日本共同社": 1, "日本自卫队": 1, "澳大利亚": 1, "互惠准入协定": 0, "日澳部队": 0}
10137032	{"安徽": -1, "阳性": -1, "铜鼓县": 1, "洛阳": -1, "棋坪镇": -1, "安徽宁国市疾控中心接宣城市疾控中心": 1, "江西": 1, "宁国市": 1, "江西省铜鼓县疫情防控部": 1, "文化服务中心": -1, "宜春": 1, "外省": -1, "宁国": -1, "宁国市新冠肺炎疫情防控应急指挥部办公室": 1, "洛阳市疫情防控指挥部": 0}
10145224	{"小胡": 1, "乡镇公共法律服务中心": 1, "江都区法律援助中心法援律师": 1, "扬州": 1, "姚爱国": 1, "扬州市法律援助中心": 1, "老朱": -1, "扬州市": 0, "扬州市司法局": 0}
10128842	{"肺炎": 1, "美国": -1, "毛里塔尼亚": -1, "北仑": -1, "上海浦东国际机场": -1, "加拿大": -1, "本土": -1, "上海": -1, "感染者": 1, "病例": -1, "航班": 0, "许昌市": 0}
10145231	{"阳性": 1, "商丘市": 1, "山西永济市新冠肺炎疫情防控指挥部": 1, "固始县": 1, "许昌": -1, "河南": 1, "永济市新冠肺炎疫情防控指挥部": 1, "市疫情防控指挥部": 1, "本土": 1, "郑州市": 2, "洛阳市": 2, "周口市": 1, "感染者": -1, "信阳市": 1, "永济北站": -1, "病例": 0, "许昌市": 0}
10145236	{"郑州市中心医院": -1, "梁某某": -1, "庞春云": -1, "郑州市中原区人社局": -1, "县人民医院": -1, "河南省人民医院": -1, "中原区人社局": -1, "区人社局": -1, "龚明": -1, "郑州": -1, "郑州铁路运输法院": -1, "颜某某": -1, "市人民医院": 0, "杨林峰": 0}
10145244	{"河南卫健委": 1, "人人": -1, "周口市": -1, "封控区": 1, "固始县": -1, "睢阳区": -1, "河南": -1, "郑州": -1, "洛阳市": -1, "郑州市": -1, "信阳市": -1, "商丘市": -1, "二七区": 1, "感染者": 0, "许昌市": 0}
10145246	{"新华社": 1, "西安市": 1, "王锋利": 1, "新城区": 1, "西安": 1, "样本": -1, "西汽集团": 0, "高小勋": 0}
10145247	{"中国互联网协会法工委": -1, "暗黑文书市场": -2, "中国政法大学法学方法论研究中心": -1, "记者": -1, "吴国邦": 1, "章子是": -1, "新华": 0, "胡钢": 0}
10145250	{"外交部": 1, "高超音速导弹": 1, "朝鲜半岛": -1, "汪文斌": 1, "央视": 0, "朝鲜": 0}
10120681	{"袁家": 1, "袁惟仁": 1, "台东": 1, "游鸿明": 1, "桂田文化艺术基金会": 1, "巫启贤": 1, "张宇": 1, "小胖": 1, "袁二姊": 1, "台媒": 0}
10145266	{"中国": 1, "蒙巴萨": 1, "非洲": 1, "奥马莫": 1, "总台": 1, "肯尼亚": 0, "王毅": 0}
10145267	{"阿拉木图": -1, "哈萨克斯坦": -1, "总台": 0, "俄新社": 0}
10137078	{"刘军": -1, "西安市": -1, "西安": -1, "刘鑫": -1, "西安市大数据资源管理局": -1, "西安市委": 0, "陕西省西安市委组织部": 0}
10137082	{"纽约": -1, "唐人街": 1, "总统": -1, "极端主义研究中心": -1, "美国": -1, "亚洲": -1, "下城": -1, "亚当斯": 2, "特朗普": -1, "纽约市": -1, "拜登": -1, "中国病毒": -1, "加州州立大学圣贝纳迪诺分校": -1, "埃里克·亚当斯": 0}
10145275	{"阳性": -1, "永康市": -1, "本土": -1, "陈自然村": 1, "莲都区": 1, "北仑": -1, "浙江": -1, "阴性": 1, "浙大邵逸夫医院应急医疗队": 1, "感染者": -1, "金华永康": -1, "宁波": -1, "金华": -1, "王逸飞": 1, "金华市": -1, "永康市增杰衡器厂": 1, "沿海村": 1, "北仑区": 0, "杭州": 0}
10145276	{"深圳": -1, "山西肘部": 1, "琼斯": 2, "布克": 1, "沈梓捷": 2, "萨林杰": 1, "赵嘉仁": 1, "广厦": 1, "孙铭徽": 2, "胡金秋": 0, "助琼斯": 0}
10145280	{"玄彬": 1, "韩艺瑟": 1, "韩国": 1, "孙艺珍": 1, "奥杰尼": 1, "Prairie": 1, "李智雅": 1, "莱珀妮": 1, "三十而已": 1, "孔孝真": 1, "全智贤": 0}
10145281	{"中国": 1, "日本": -1, "柳井正": -1, "美国": -1, "中美": -1, "优衣库": -1, "汪文斌": 1, "新疆": 0, "外交部例行记者会": 0}
10137091	{"中国": 1, "上交所": -1, "张庭": 1, "红筹": 1, "中银国际证券": 1, "基金": 1, "中邮人寿": 1, "国投公司": 1, "文莱投资局": 1, "A股": -1, "中国电信": 1, "中国移动": 0}
10145285	{"济南市公安局": -2, "山西省": -1, "刘新云": -2, "山西省人民政府": -1, "山东省淄博市公安局": -2, "菏泽市人民政府": -2, "公安部网络安全保卫局": -2, "市公安局": -2, "被告人": -2, "省公安厅": -1, "河北省廊坊市中级人民法院": -1, "央视": 0, "廊坊市人民检察院": 0}
10145295	{"微众银行": 1, "西安": 1, "西安卫健委": 1, "西安市卫生健康委": 1, "西安高新医院有限公司": 2, "西安高新医院": 2, "西安市急救中心党总支": 1, "孕妇流产": 1, "刘顺智": 1, "敷尔佳": 1, "范郁": 1, "国办": 1, "华熙生物": 0, "高新医院": 0}
10137107	{"调整基金股份有限公司": 1, "中信证券股份有限公司": 1, "香港股份": -1, "大摩": 1, "中国国际金融股份有限公司": 1, "安信国际证券": 1, "杨杰": 1, "中国移动": 1, "股东": -1, "A股": 1, "母公司": 1, "投资者": -1, "中国电信": 1, "国新投资有限公司": 0, "净利润": 0}
10145299	{"阿富汗": -1, "布莱尔政府": -1, "美国": -1, "乔治·布什": -1, "布莱尔": -1, "托尼·布莱尔": -1, "英国广播公司": -1, "布莱尔应": -1, "女王伊丽莎白二世": 1, "伊拉克": -1, "安格斯·斯考特": 0, "英国": 0}
10145306	{"党中央": -1, "国务院": 1, "方案": 0, "海域": 0}
10145308	{"李群": -1, "国务院联防联控机制综合组陕西工作组流调溯源组": 1, "西安市": -1, "中国疾控中心卫生应急中心": 1, "封控区": -1, "西安": -1, "德尔塔": 1, "本土": -1, "国家卫生健康委疾控局": 1, "雷正龙": 1, "病例": 0, "武汉": 0}
10145309	{"检察机关": -1, "云南省人民检察院": -2, "普洱市中级人民法院": -1, "云南": -1, "普洱市人民检察院": -2, "王冰": -2, "昆明市东川区人民政府": -2, "昆明市人民政府": -1, "云南省昆明市人民政府": -1, "云南省监察委员会": 0, "副市长": 0}
10145311	{"济南市公安局": -2, "山西省": -1, "刘新云": -2, "山西省人民政府": -1, "山东省淄博市公安局": -2, "菏泽市人民政府": -2, "公安部网络安全保卫局": -2, "市公安局": -1, "被告人": -2, "省公安厅": -1, "河北省廊坊市中级人民法院": -1, "央视": 0, "廊坊市人民检察院": 0}
10145312	{"哈萨克斯坦": -1, "哈内政": -1, "汪文斌": 0, "外交部": 0}
10145313	{"阿拉木图": -1, "阿拉木图警察局": -1, "总统": -1, "团伙": -2, "俄罗斯卫星通讯社": -1, "哈萨克斯坦": -1, "警察局": -1, "俄新社": -1, "托卡耶夫": -1, "阿拉木图共和国广场": -1, "各分局派出所": 0, "消息报": 0}
10137122	{"小米集团": 1, "小米": 1, "美金": 1, "雷军": 0, "机器人": 0}
10145317	{"阿拉木图": -1, "卫生部": -1, "哈萨克斯坦": -1, "法新社": 1, "哈巴尔": 1, "美联社": 1, "托卡耶夫": -1, "国家电视台": 1, "曼吉斯套州液化天然气": -1, "Azirbek": 0, "阿齐尔别克": 0}
10145318	{"漏网之鱼”": -2, "张雨": -2, "张雨系": -2, "扫黑办": 1, "公安部": 0, "褚洪坤": 0}
10145319	{"台中": -1, "奥密克戎毒株": -2, "桃园机场": -1, "林静仪": -1, "桃园": -1, "蔡英文": -1, "台当局": -1, "陈时中": -1, "郑文灿": -1, "国民党文传会": -1, "凌涛": -1, "民进党": -1, "台湾": -1, "病例": 0, "毒株": 0}
10145321	{"湖北": 1, "长江经济带": 1, "清洁能源之都": 1, "宜昌市": 1, "远安县": -1, "县委宣传部": 1, "长江": 1, "江汉平原": 1, "何功威": 1, "宜昌": 0}
10145322	{"王思雨": 1, "塞尔维亚贝尔格莱德赛区": 1, "中国女篮": 1, "尼日利亚队": 1, "郑薇": 1, "中国篮协": 1, "马里队": 1, "李月汝": 1, "张茹": 1, "许利民": 1, "郑薇任": 1, "杨舒予": 1, "黄思静": 1, "王丽丽": 1, "李缘": 1, "杨力维": 1, "李梦": 1}
10145331	{"瑞士草蜢俱乐部": 1, "西班牙": 1, "草蜢": 1, "孔蒂尼": 1, "瑞士": 1, "草蜢队": 1, "李磊": 1, "国安": 1, "瑞士草蜢队": 0, "川边骏": 1}
10145332	{"欧盟": -1, "贝尔伯克": -1, "兰茨贝尔吉斯": -1, "外交部": -1, "台北": -1, "立陶宛政府": -1, "米库莱涅奈": -1, "美国": -1, "立陶宛": -1, "立陶宛外交部": -1, "汪文斌": -1, "瑙塞达": -1, "台湾": -1, "库比柳斯": -1, "埃塞达": 0, "希莫尼特": 0}
10145333	{"中国移动安溪分公司": 1, "福建省金服云有限公司": 1, "兴业银行泉州分行": 1, "乡村振兴实验室": 1, "李葭慧": 1, "泉州": 1, "九仙斛": 1, "兰科花卉生物科技公司": 1, "南安市": 1, "泉州市九仙斛生物科技有限公司": 1, "泉州市": 1, "福建省": 1, "绿盈乡村": 1, "安溪县": 0, "兴业银行": 0}
10145335	{"中纪委": -2, "林月红": -1, "中华人民共和国银行业监督管理法": -1, "光大银行厦门分行": -1, "张华宇": -2, "朱坤峰": -1, "光大银行": -1, "姚晓钢": -1, "王如星": -1, "厦门": 0, "中国银保监会厦门监管局": 0}
10145337	{"阿富汗": -1, "外交部": -1, "美国国会大厦": -1, "美国": -1, "美国国家公共广播电台": -1, "喀布尔": -1, "汪文斌": 0, "国会山事件": 0}
10145342	{"纽约": -1, "苹果公司": -1, "美联储": -1, "美国": 1, "收益率": 1, "纳斯达克": 1, "美国联邦基金": 1, "货币政策": 1, "美国联邦储备委员会": 1, "股市": -1, "市值": -1, "中新社": 1, "美联储联邦公开市场委员会": 0}
10145348	{"国防部": 1, "大国": 1, "军事": 1, "美国": 1, "俄罗斯": 1, "美军": 1, "武器": 1, "美国防部": 1, "高超声速武器": 0, "威尔肯": 0}
10145349	{"郑州市新冠肺炎疫情防控指挥部": 1, "中华人民共和国传染病防治法": -1, "法律责任": -1, "关于开展全市全员新冠病毒肺炎核酸检测的通告": 1, "郑州": 0, "郑州市": 0}
10145358	{"双街镇聚龙园社区": 1, "人人": 1, "北辰区网格化管理中心": 1, "普东派出所": 1, "郭海": 1, "北辰区委政法委": 1, "天津市": 1, "平安中国建设示范县": 1, "秋怡": 1, "刘家码头村": 1, "姚煦": 1, "北辰区": 1, "综合督办组": 1, "王大姐": 1, "苏女士": 1, "卢磊": 1, "刘瑞恒": 1}
10145359	{"芝加哥": -1, "芝加哥政府": -1, "芝加哥教师工会": 1, "肺炎": 1, "美国": -1, "芝加哥市政府": -1, "底特律": 0, "病例": 0}
10145360	{"门头沟园": 1, "北京精雕科技集团有限公司": 1, "长安街西延线": 1, "北京市": 1, "中关村": 1, "市工商联": 1, "市经信局": 0, "中关村门头沟园": 0}
10145362	{"注册资本": 1, "中国移动通信集团终端有限公司": 1, "北京": 1, "中国移动": 0}
10145364	{"杨镇浯": 1, "金门": -1, "市长": -1, "杨镇": 1, "薛洋": 1, "杨县长": 1, "陈志斌": 1, "金门县": -1, "天下县": 1, "国民党": -1, "中国国民党": 0, "陈玉珍": 0}
10145371	{"证券时报e公司": 1, "三钢闽光": 1, "净利润": 0}
10145376	{"总统": -1, "新华社": -1, "哈萨克斯坦": -1, "托卡耶夫": -1, "集安": 0, "努尔苏丹": 0}
10145382	{"委员": 1, "区行政中心": 1, "区人大": 1, "同志": 1, "区委巡察组": 1, "区委": 0, "中国共产党昆明市盘龙区第十二届委员会第三次全体会议": 1, "区纪委": 1, "盘龙区": 1, "中国共产党昆明市": 1, "市委": 1, "区委常委会": 1, "中国共产党": 1, "昆明市": 0, "沃磊": 0}
10137202	{"铜鼓": -1, "市疾控中心": 1, "棋坪镇": -1, "新疆生产建设兵团": -1, "西安": -1, "陕西妇联": -1, "固始县": -1, "江西": -1, "河南": -1, "郑州": -1, "郑州市": -1, "周口市": -1, "太康县": -1, "许昌市": 0}
10145400	{"安塞分局真武洞派出所": -2, "安塞公安": 1, "城北区": -1, "高架桥": -1, "安塞区体育广场": -1, "延安市公安局安塞分局": -1, "贺某某": -2, "阴性": -1, "安塞": 0, "延安": 0}
10137212	{"篮板": 1, "浓眉": 1, "蒙克": 1, "老詹": 1, "塔克": 1, "詹姆斯": 1, "魔兽": 1, "湖人": 1, "球迷": 1, "对手": 0, "希尔德": 0}
10137213	{"市场监管总局": -1, "格力电器": 1, "腾讯控股": -1, "腾讯控股有限公司": -1, "股份": -1, "股权": -1, "赛道股": -1, "兴业银行": -1, "恒生科技": -1, "虞小荣": -1, "A股": -1, "美的集团": 1, "虞仁荣": -1, "中国移动": 0}
10145406	{"东星航空": 1, "孕妇流产": 1, "集安": 1, "麦趣尔": -1, "范郁": -2, "李氏": -1, "颍川街道": -1, "能康医院": 1, "西安": -1, "广州市中级人民法院": 1, "兰世立": -1, "高新医院": -1, "泰国东方航空有限公司": 1, "哈萨克斯坦": -1, "西安市卫生健康委": -1, "西安高新医院有限公司": 1, "东星集团": -1, "托卡耶夫": -1, "哈政府": 0}
10145407	{"西安市纪委": 1, "徐明非": 1, "李强": -1, "西安市": -1, "西安": -1, "西安市卫生健康委": 1, "西安市政府新闻办": 1, "西安市急救中心党总支": 1, "西安市大数据资源管理局": 1, "刘顺智": 1, "市卫生健康委": 1, "范郁": -1, "高新医院": -1}
10145410	{"森林狼": 1, "球员": -1, "篮板": 1, "霍华德": 1, "威少": -1, "蒙克": 1, "詹姆斯": 1, "安东尼": 1, "球队": -1, "湖人": 1, "威少0": -1, "中锋": 1, "对手": 0, "命中率": 0}
10145411	{"发布会": -1, "西安市": -1, "西安": -1, "西安市卫生健康委": -1, "刘顺智": -1, "市卫生健康委": -1, "杨英琦": -1, "范郁": -1, "西安市政府": 0, "高新医院": 0}
10145412	{"约翰斯·霍普金斯": 1, "美国疾病控制和预防中心": 1, "美国": -1, "彭博社": 1, "刘骞": 1, "奥密克戎": -1, "沃尔玛药品店": 2, "民众": -1, "克罗格": 1, "拜登政府": 1, "拜登": 1, "亚马逊": 1, "美国彭博社": 1, "国家医保局": 0, "沃尔玛公司": 0}
10129035	{"李女士": -1, "市民": -1, "视觉中国": -1, "西安": 0, "一码通": 0}
10145421	{"阿拉木图州": 1, "阿拉木图": 1, "哈当局": -1, "阿克套市": -1, "俄罗斯卫星通讯社": 1, "哈萨克斯坦": -1, "吉尔吉斯斯坦": 1, "俄罗斯": 1, "托卡耶夫": -1, "曼吉斯套州": -1, "瑙津市": -1, "努尔苏丹": 0}
10145425	{"西安市": -1, "肺炎": -1, "西安": -1, "市卫生健康委": 1, "范郁": -1, "高新医院": -1}
10145426	{"郑州市新冠肺炎疫情防控指挥部": 1, "中华人民共和国传染病防治法": -1, "法律责任": -1, "郑州": -1, "郑州市": -1, "核酸检测": 0, "感染者": 0}
10145428	{"业绩": 1, "龙头": 1, "通威股份": 1, "上市公司": 1, "股东": 1, "光伏": 1, "净利润": 0}
10145429	{"发布会": 1, "海门区检察院": 1, "曹苏俊": 1, "万其春": 1, "施佳炜": 1, "“我为群众办实事”": 1, "房栋": 1, "谢旺旺": 1, "进乡村": 1, "海门区人民检察院": 1, "沈天楠": 1, "潘德峰": 1, "俞广林": 1, "石海健": 1, "付继博": 1, "南通市检察院": 1, "宣传教育处": 0, "海门区": 0}
10145431	{"蔡志阳": 1, "农林22条措施": 1, "杨荣焜": 1, "漳浦台丰山生态农业有限公司": 1, "肥料工业有限公司": 1, "台创园": 2, "福建": 1, "陈建中": 1, "漳州": 1, "加勒比海星苹果": 1, "漳浦": 1, "漳浦仲懋农业科技有限公司": 1, "漳浦台创园": 0}
10145434	{"发布会": -1, "西安市": -1, "西安": -1, "陕西省": 1, "西安市卫生健康委": -1, "西安高新医院": -1, "刘顺智": -1, "市卫生健康委": -1, "范郁": -1, "高新医院": 0}
10145435	{"资金": -1, "兴业证券": 1, "成交额": 1, "板块": 1, "券商": 0, "中国移动": 0}
10145436	{"西安市卫健委": -1, "发布会": 1, "西安市": 1, "西安": -1, "陕西广播交通": -1, "刘顺智": -1, "市卫生健康委": -1, "陕西": -1, "范郁": -1, "高新医院": 0}
10145446	{"纽约": -1, "腾讯": -1, "拼多多": 1, "吴清亮": 1, "美元": -1, "新加坡": -1, "迈瑞医疗": 1, "美国": 1, "李西廷": 1, "李小冬": 1, "冬海集团": 2, "Amancio": 1, "跌幅": 0, "黄铮": 0}
10145453	{"西安": -1, "总台": -1, "市卫生健康委": 1, "央视": -1, "范郁": -1, "高新医院": 0}
10145454	{"国际奥委会": 1, "新华社": 1, "北京冬奥组委": 1, "北京": 1, "托马斯·巴赫": 1, "中共中央政治局": 1, "巴赫": 1, "北京冬奥组委愿": 1, "毒株": 1, "中国政府": 0, "蔡奇": 0}
10145456	{"墨尔本": 1, "墨尔本市中心": -1, "贝兰基斯": -1, "澳大利亚": -1, "德约科维奇": 1, "冠军": 1, "德约": 0, "纳达尔": 0}
10120881	{"中国": 1, "眯眯眼": -1, "傅满洲": -1, "清华美院": -1, "英国广播公司": -1, "三只松鼠": -1, "英小报": -1, "香港浸会大学": -1, "陈漫": -1, "苏西黄": -1}
10145458	{"深圳": 1, "粤港澳大湾区": -1, "深圳地区银行": 1, "朱族英": 1, "中国人民银行深圳市中心支行": 1, "深圳市": 0, "人民币": 0}
10145462	{"济南市公安局": -1, "刘新云": -2, "山西省": -2, "张店大队": -2, "市委610办公室": -1, "菏泽市": -1, "山东省公安学校": -1, "山东省淄博市公安局": -1, "山东省淄博市公安交警支队": -1, "公安部网络安全保卫局": -1, "中央纪委国家监委": -1, "市公安局": -1, "山东省": -1, "省公安厅": 0, "淄博市公安局": 0}
10145464	{"长安区医院": -1, "市胸科医院": -1, "西安市": 1, "西安": -1, "西安市卫生健康委": 1, "市第四医院航天院区": -1, "刘顺智": 1, "陕西电视台": 0, "西安秦皇医院": 0}
10145468	{"湖北": -1, "西安市": -1, "卫生健康委": -1, "西安": 0, "武汉": 0}
10137277	{"篮板": 1, "霍华德": 2, "威少": 1, "蒙克": 1, "琼斯": 1, "詹姆斯": -1, "沃格尔": -1, "塔克": 1, "里夫斯": 1, "湖人": 1, "斯坦利约翰逊": -1, "得分": 1, "比分": -1, "布拉德利": -1, "莱恩": 0, "阿里扎": 0}
10145474	{"贵州茅台": 1, "成都汇常亿数字科技有限公司": 1, "红星资本局": 1, "茅台酒股份公司": -1, "元宇宙": 1, "增速": 1, "茅台集团": -1, "茅台元宇宙": 1, "贵阳": 1, "国家知识产权局商标局": 1, "李静仁": 1, "茅台": 1, "中信证券": 0, "净利润": 0}
10145476	{"欧盟": -1, "鲍姆勒": -1, "欧洲化学品管理局": -1, "德国": -1, "英国政府": -1, "法国": -1, "荷兰": -1, "安全执行局": -1, "比利时": -1, "沃尔夫冈": 0, "丁丁": 0}
10137286	{"经济观察报": 1, "马继华": 1, "杨杰": 1, "红筹公司": 1, "杨光": 1, "A股": 1, "市值": 1, "移动公司": 0, "中国移动": 0}
10145480	{"咸阳市委": 1, "渭南市委": 1, "陕西省委": 1, "省委统战部": 1, "陕西省政协": 1, "省政协": 1, "新疆维吾尔自治区党委": 1, "部长": 1, "秦都": 1, "陕西省咸阳市秦都区委书记": 1, "陕西省": 1, "吉林九台": 1, "韩勇": 1, "徐新荣": 1, "中央党校": 1, "吉林省人民检察院": 1, "统战部": 1, "副书记": 0, "吉林省纪委": 0}
10129098	{"雁塔区": 1, "西安市": 1, "封控区": 1, "西安": 1, "城中村": 1, "西安市疫情防控指挥部": 1, "济南坊一号院": 1, "吕东国": 1, "西安市政府": 1, "新城区西一路街道": 0, "一码通": 0}
10145486	{"国务院督查组": 1, "新华社北京分社": 1, "太子城": 1, "北京清河站": 2, "新华社": 1, "京张高铁": 1, "车玉明": 1, "北京": 1, "崇礼站": 1, "延庆": 1, "国铁集团": 1, "冬奥列车": 0, "列车": 0}
10145495	{"深圳": -1, "球员": -1, "主帅": -1, "常规赛": -1, "深圳队": -1, "赛程": -1, "邱彪": -1, "深圳男篮": -1, "广厦男篮": 1, "辽宁队": 1, "山西男篮": 1}
10145497	{"西安一枝刘制药有限公司": -1, "陕西世纪新元": 1, "申华控股集团": 1, "西安市": 1, "西安": -1, "陕西省": 1, "西安市卫生健康委": 1, "西安高新医院": 2, "陕西": -1, "开元控股": 1, "刘建申": -1, "西安天健医院": -1, "西安国际医学中心医院": 0, "高新医院": 0}
10145513	{"郑州市新冠肺炎疫情防控指挥部": -1, "中华人民共和国传染病防治法": -1, "法律责任": -1, "郑州市新冠肺炎疫情防控指挥部办公室": -1, "郑州": 0, "郑州市": 0}
10145514	{"西安市": 1, "西咸新区东凹里村": 1, "封控区": 1, "德尔塔": 1, "雁塔区": 1, "西安": 1, "小张村": 1, "西安市卫生健康委": 1, "糜家桥小区": 1, "吉祥村": 1, "刘顺智": 1, "杜回村": 1, "潘家庄": 1, "沙井村": 1, "郭杜街道": -1, "长安区": 0, "周家庄村": 0}
10145516	{"西安市": 1, "西安": -1, "总台": 1, "陕西": 0, "西安市疫情防控指挥部办公室关于保障疫情防控期间有序就医的通告": 0}
10145524	{"西安市": -1, "西安": -1, "西安市政府新闻办": -1, "刘顺智": 1, "市卫生健康委": 1, "央视": -1, "范郁": 0, "高新医院": 0}
10145527	{"阿拉木图": -1, "总台": 1, "俄新社": 1, "阿拉木图市": 0}
10145535	{"美韩": 1, "日本防卫省": 1, "朝中社": 1, "青瓦台": 1, "韩国": 1, "文在寅": 1, "中国外交部": 1, "韩朝": 1, "韩联社": 1, "朝鲜半岛": 1, "汪文斌": 1, "日本广播协会": 1, "朝鲜国防科学院": 1, "朝鲜": 0, "韩国时报": 0}
10145536	{"中央纪委": -1, "中纪委": -1, "新华社": 1, "中国烟草职工培训中心": -1, "潘家华": -2, "赵洪顺": -2, "中央纪委国家监委": -2, "合肥市人民检察院": -1, "最高人民检察院": -1, "国家烟草专卖局": 0, "国家烟草专卖局党校": 0}
10145543	{"卡断俄罗斯能源": -1, "朗雄": 1, "吕克·梅": 1, "俄罗斯": -1, "苏联": 1, "戴高乐": 1, "拜登": 1, "中俄": -1, "欧洲": 1, "梅朗雄": -1, "美国": -1, "戴高乐时代苏联": -1, "撒克逊人": 1, "欧盟": 1, "北约": -1, "晋玄": 1, "马克龙": -1, "法国": 0, "屈法国": 0}
10145544	{"克拉克森": 1, "球星": 1, "骑士队": 1, "球员": 1, "詹娜": 1, "加索尔": 1, "NBA": 1, "布克": 1, "哈登": 2, "格里芬": 1, "奥多姆": 1, "乔丹": 1, "魔术队": 1, "汤普森": 1, "湖人队": 1, "西蒙斯": 1, "火箭队": 1, "卡戴珊": -1}
10145548	{"阿拉木图": -1, "纳扎尔巴耶夫": -2, "Abish": -2, "哈萨克斯坦": -1, "阿拉木图市政厅": -1, "俄罗斯": 1, "穆赫塔尔·乌姆别托夫": -2, "Taldykorgan": -1, "博塔·贾德马利": -2, "库尔干": -1, "托卡耶夫": 1, "塔尔迪": 1, "国家安全委员会": -1, "贾德马利": -2, "萨马特·阿比什": -2}
10145554	{"古海峡": 1, "那国岛": 1, "陆军第81集团军": 1, "台当局": -1, "台湾": -1, "颜祥升": 1, "空军": -1, "歼-16": -1, "情报": -1, "颜少校": 1, "F-16V": -1, "日本": 1, "巴士海峡": -1, "八重山群岛": 2, "日本政府": 1, "谭克非": -1, "大陆国防部": -1, "亚东关系协会": -1, "解放军": -1, "日台交流协会": 0, "琉球列岛": 0}
10145562	{"胡聪": 1, "孙卫东": 1, "东湖北路": -1, "李店长": -1, "临平": 0, "临平区公安分局东湖派出所": 0}
10145563	{"阿拉木图": -1, "总台": 1, "俄新社": 1, "阿拉木图市": 0}
10137372	{"阳性": 1, "莲湖区": 1, "西安市西咸新区": -1, "西安市": -1, "雁塔区": 1, "肺炎": 1, "西安": -1, "封控区": 1, "本土": -1, "郑州市": 1, "感染者": 1, "鸡西": 1, "太康县": -1, "病例": 0, "长安区": 0}
